abcd,nda,instrument
dmri_rsi.N2.wm_cort.desikan_entorhinal.rh,mrirsigcn2wmctxrhentorhinal,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_fusiform.rh,mrirsigcn2wmctxrhfusiform,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_inferiorparietal.rh,mrirsigcn2wmctxrhinfpar,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_inferiortemporal.rh,mrirsigcn2wmctxrhinftp,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_isthmuscingulate.rh,mrirsigcn2wmctxrhhmn,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_lateraloccipital.rh,mrirsigcn2wmctxrhlatocpt,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_lateralorbitofrontal.rh,mrirsigcn2wmctxrhlatorbfrl,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_lingual.rh,mrirsigcn2wmctxrhlingual,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_medialorbitofrontal.rh,mrirsigcn2wmctxrhmdorbfrl,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_middletemporal.rh,mrirsigcn2wmctxrhmidtp,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_parahippocampal.rh,mrirsigcn2wmctxrhparahpcm,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_paracentral.rh,mrirsigcn2wmctxrhparactrl,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_parsopercularis.rh,mrirsigcn2wmctxrhparsoprcl,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_parsorbitalis.rh,mrirsigcn2wmctxrhparsorb,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_parstriangularis.rh,mrirsigcn2wmctxrhpstrls,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_pericalcarine.rh,mrirsigcn2wmctxrhpericrn,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_postcentral.rh,mrirsigcn2wmctxrhpostctrl,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_posteriorcingulate.rh,mrirsigcn2wmctxrhpostcng,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_precentral.rh,mrirsigcn2wmctxrhprectrl,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_precuneus.rh,mrirsigcn2wmctxrhprecuneus,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_rostralanteriorcingulate.rh,mrirsigcn2wmctxrhrtlantcng,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_rostralmiddlefrontal.rh,mrirsigcn2wmctxrhrtlmidfrl,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_superiorfrontal.rh,mrirsigcn2wmctxrhsupfrl,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_superiorparietal.rh,mrirsigcn2wmctxrhsuppar,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_superiortemporal.rh,mrirsigcn2wmctxrhsuptp,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_supramarginal.rh,mrirsigcn2wmctxrhsupmarg,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_frontalpole.rh,mrirsigcn2wmctxrhfrlpole,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_temporalpole.rh,mrirsigcn2wmctxrhtppole,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_transversetemporal.rh,mrirsigcn2wmctxrhtransvtp,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_mean.lh,mrirsigcn2wmctxlhmean,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_mean.rh,mrirsigcn2wmctxrhmean,mri_rsip301
dmri_rsi.N2.wm_cort.desikan_mean,mrirsigcn2wmctxmean,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_bankssts.lh,mrirsigcn2s2wmctxlhbankssts,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_caudalanteriorcingulate.lh,mrirsigcn2s2wmctxlhcdlantcng,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_caudalmiddlefrontal.lh,mrirsigcn2s2wmctxlhcdlmidfrl,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_cuneus.lh,mrirsigcn2s2wmctxlhcuneus,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_entorhinal.lh,mrirsigcn2s2wmctxlhentorhinal,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_fusiform.lh,mrirsigcn2s2wmctxlhfusiform,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_inferiorparietal.lh,mrirsigcn2s2wmctxlhinfpar,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_inferiortemporal.lh,mrirsigcn2s2wmctxlhinftp,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_isthmuscingulate.lh,mrirsigcn2s2wmctxlhhmn,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_lateraloccipital.lh,mrirsigcn2s2wmctxlhlatocpt,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_lateralorbitofrontal.lh,mrirsigcn2s2wmctxlhlatorbfrl,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_lingual.lh,mrirsigcn2s2wmctxlhlingual,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_medialorbitofrontal.lh,mrirsigcn2s2wmctxlhmdorbfrl,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_middletemporal.lh,mrirsigcn2s2wmctxlhmidtp,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_parahippocampal.lh,mrirsigcn2s2wmctxlhparahpcm,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_paracentral.lh,mrirsigcn2s2wmctxlhparactrl,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_parsopercularis.lh,mrirsigcn2s2wmctxlhparsoprcl,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_parsorbitalis.lh,mrirsigcn2s2wmctxlhparsorb,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_parstriangularis.lh,mrirsigcn2s2wmctxlhpstrls,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_pericalcarine.lh,mrirsigcn2s2wmctxlhpericrn,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_postcentral.lh,mrirsigcn2s2wmctxlhpostctrl,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_posteriorcingulate.lh,mrirsigcn2s2wmctxlhpostcng,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_precentral.lh,mrirsigcn2s2wmctxlhprectrl,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_precuneus.lh,mrirsigcn2s2wmctxlhprecuneus,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_rostralanteriorcingulate.lh,mrirsigcn2s2wmctxlhrtlantcng,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_rostralmiddlefrontal.lh,mrirsigcn2s2wmctxlhrtlmidfrl,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_superiorfrontal.lh,mrirsigcn2s2wmctxlhsupfrl,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_superiorparietal.lh,mrirsigcn2s2wmctxlhsuppar,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_superiortemporal.lh,mrirsigcn2s2wmctxlhsuptp,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_supramarginal.lh,mrirsigcn2s2wmctxlhsupmarg,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_frontalpole.lh,mrirsigcn2s2wmctxlhfrlpole,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_temporalpole.lh,mrirsigcn2s2wmctxlhtppole,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_transversetemporal.lh,mrirsigcn2s2wmctxlhtransvtp,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_bankssts.rh,mrirsigcn2s2wmctxrhbankssts,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_caudalanteriorcingulate.rh,mrirsigcn2s2wmctxrhcdlantcng,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_caudalmiddlefrontal.rh,mrirsigcn2s2wmctxrhcdlmidfrl,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_cuneus.rh,mrirsigcn2s2wmctxrhcuneus,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_entorhinal.rh,mrirsigcn2s2wmctxrhentorhinal,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_fusiform.rh,mrirsigcn2s2wmctxrhfusiform,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_inferiorparietal.rh,mrirsigcn2s2wmctxrhinfpar,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_inferiortemporal.rh,mrirsigcn2s2wmctxrhinftp,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_isthmuscingulate.rh,mrirsigcn2s2wmctxrhhmn,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_lateraloccipital.rh,mrirsigcn2s2wmctxrhlatocpt,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_lateralorbitofrontal.rh,mrirsigcn2s2wmctxrhlatorbfrl,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_lingual.rh,mrirsigcn2s2wmctxrhlingual,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_medialorbitofrontal.rh,mrirsigcn2s2wmctxrhmdorbfrl,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_middletemporal.rh,mrirsigcn2s2wmctxrhmidtp,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_parahippocampal.rh,mrirsigcn2s2wmctxrhparahpcm,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_paracentral.rh,mrirsigcn2s2wmctxrhparactrl,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_parsopercularis.rh,mrirsigcn2s2wmctxrhparsoprcl,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_parsorbitalis.rh,mrirsigcn2s2wmctxrhparsorb,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_parstriangularis.rh,mrirsigcn2s2wmctxrhpstrls,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_pericalcarine.rh,mrirsigcn2s2wmctxrhpericrn,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_postcentral.rh,mrirsigcn2s2wmctxrhpostctrl,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_posteriorcingulate.rh,mrirsigcn2s2wmctxrhpostcng,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_precentral.rh,mrirsigcn2s2wmctxrhprectrl,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_precuneus.rh,mrirsigcn2s2wmctxrhprecuneus,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_rostralanteriorcingulate.rh,mrirsigcn2s2wmctxrhrtlantcng,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_rostralmiddlefrontal.rh,mrirsigcn2s2wmctxrhrtlmidfrl,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_superiorfrontal.rh,mrirsigcn2s2wmctxrhsupfrl,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_superiorparietal.rh,mrirsigcn2s2wmctxrhsuppar,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_superiortemporal.rh,mrirsigcn2s2wmctxrhsuptp,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_supramarginal.rh,mrirsigcn2s2wmctxrhsupmarg,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_frontalpole.rh,mrirsigcn2s2wmctxrhfrlpole,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_temporalpole.rh,mrirsigcn2s2wmctxrhtppole,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_transversetemporal.rh,mrirsigcn2s2wmctxrhtransvtp,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_mean.lh,mrirsigcn2s2wmctxlhmean,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_mean.rh,mrirsigcn2s2wmctxrhmean,mri_rsip301
dmri_rsi.N2s2.wm_cort.desikan_mean,mrirsigcn2s2wmctxmean,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_bankssts.lh,mrirsigcn4wmctxlhbankssts,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_caudalanteriorcingulate.lh,mrirsigcn4wmctxlhcdlantcng,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_caudalmiddlefrontal.lh,mrirsigcn4wmctxlhcdlmidfrl,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_cuneus.lh,mrirsigcn4wmctxlhcuneus,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_entorhinal.lh,mrirsigcn4wmctxlhentorhinal,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_fusiform.lh,mrirsigcn4wmctxlhfusiform,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_inferiorparietal.lh,mrirsigcn4wmctxlhinfpar,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_inferiortemporal.lh,mrirsigcn4wmctxlhinftp,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_isthmuscingulate.lh,mrirsigcn4wmctxlhhmn,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_lateraloccipital.lh,mrirsigcn4wmctxlhlatocpt,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_lateralorbitofrontal.lh,mrirsigcn4wmctxlhlatorbfrl,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_lingual.lh,mrirsigcn4wmctxlhlingual,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_medialorbitofrontal.lh,mrirsigcn4wmctxlhmdorbfrl,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_middletemporal.lh,mrirsigcn4wmctxlhmidtp,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_parahippocampal.lh,mrirsigcn4wmctxlhparahpcm,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_paracentral.lh,mrirsigcn4wmctxlhparactrl,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_parsopercularis.lh,mrirsigcn4wmctxlhparsoprcl,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_parsorbitalis.lh,mrirsigcn4wmctxlhparsorb,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_parstriangularis.lh,mrirsigcn4wmctxlhpstrls,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_pericalcarine.lh,mrirsigcn4wmctxlhpericrn,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_postcentral.lh,mrirsigcn4wmctxlhpostctrl,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_posteriorcingulate.lh,mrirsigcn4wmctxlhpostcng,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_precentral.lh,mrirsigcn4wmctxlhprectrl,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_precuneus.lh,mrirsigcn4wmctxlhprecuneus,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_rostralanteriorcingulate.lh,mrirsigcn4wmctxlhrtlantcng,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_rostralmiddlefrontal.lh,mrirsigcn4wmctxlhrtlmidfrl,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_superiorfrontal.lh,mrirsigcn4wmctxlhsupfrl,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_superiorparietal.lh,mrirsigcn4wmctxlhsuppar,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_superiortemporal.lh,mrirsigcn4wmctxlhsuptp,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_supramarginal.lh,mrirsigcn4wmctxlhsupmarg,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_frontalpole.lh,mrirsigcn4wmctxlhfrlpole,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_temporalpole.lh,mrirsigcn4wmctxlhtppole,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_transversetemporal.lh,mrirsigcn4wmctxlhtransvtp,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_bankssts.rh,mrirsigcn4wmctxrhbankssts,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_caudalanteriorcingulate.rh,mrirsigcn4wmctxrhcdlantcng,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_caudalmiddlefrontal.rh,mrirsigcn4wmctxrhcdlmidfrl,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_cuneus.rh,mrirsigcn4wmctxrhcuneus,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_entorhinal.rh,mrirsigcn4wmctxrhentorhinal,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_fusiform.rh,mrirsigcn4wmctxrhfusiform,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_inferiorparietal.rh,mrirsigcn4wmctxrhinfpar,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_inferiortemporal.rh,mrirsigcn4wmctxrhinftp,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_isthmuscingulate.rh,mrirsigcn4wmctxrhhmn,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_lateraloccipital.rh,mrirsigcn4wmctxrhlatocpt,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_lateralorbitofrontal.rh,mrirsigcn4wmctxrhlatorbfrl,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_lingual.rh,mrirsigcn4wmctxrhlingual,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_medialorbitofrontal.rh,mrirsigcn4wmctxrhmdorbfrl,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_middletemporal.rh,mrirsigcn4wmctxrhmidtp,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_parahippocampal.rh,mrirsigcn4wmctxrhparahpcm,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_paracentral.rh,mrirsigcn4wmctxrhparactrl,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_parsopercularis.rh,mrirsigcn4wmctxrhparsoprcl,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_parsorbitalis.rh,mrirsigcn4wmctxrhparsorb,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_parstriangularis.rh,mrirsigcn4wmctxrhpstrls,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_pericalcarine.rh,mrirsigcn4wmctxrhpericrn,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_postcentral.rh,mrirsigcn4wmctxrhpostctrl,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_posteriorcingulate.rh,mrirsigcn4wmctxrhpostcng,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_precentral.rh,mrirsigcn4wmctxrhprectrl,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_precuneus.rh,mrirsigcn4wmctxrhprecuneus,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_rostralanteriorcingulate.rh,mrirsigcn4wmctxrhrtlantcng,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_rostralmiddlefrontal.rh,mrirsigcn4wmctxrhrtlmidfrl,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_superiorfrontal.rh,mrirsigcn4wmctxrhsupfrl,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_superiorparietal.rh,mrirsigcn4wmctxrhsuppar,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_superiortemporal.rh,mrirsigcn4wmctxrhsuptp,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_supramarginal.rh,mrirsigcn4wmctxrhsupmarg,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_frontalpole.rh,mrirsigcn4wmctxrhfrlpole,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_temporalpole.rh,mrirsigcn4wmctxrhtppole,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_transversetemporal.rh,mrirsigcn4wmctxrhtransvtp,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_mean.lh,mrirsigcn4wmctxlhmean,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_mean.rh,mrirsigcn4wmctxrhmean,mri_rsip301
dmri_rsi.n4.wm_cort.desikan_mean,mrirsigcn4wmctxmean,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_bankssts.lh,mrirsigcn4s2wmctxlhbankssts,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_caudalanteriorcingulate.lh,mrirsigcn4s2wmctxlhcdlantcng,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_caudalmiddlefrontal.lh,mrirsigcn4s2wmctxlhcdlmidfrl,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_cuneus.lh,mrirsigcn4s2wmctxlhcuneus,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_entorhinal.lh,mrirsigcn4s2wmctxlhentorhinal,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_fusiform.lh,mrirsigcn4s2wmctxlhfusiform,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_inferiorparietal.lh,mrirsigcn4s2wmctxlhinfpar,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_inferiortemporal.lh,mrirsigcn4s2wmctxlhinftp,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_isthmuscingulate.lh,mrirsigcn4s2wmctxlhhmn,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_lateraloccipital.lh,mrirsigcn4s2wmctxlhlatocpt,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_lateralorbitofrontal.lh,mrirsigcn4s2wmctxlhlatorbfrl,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_lingual.lh,mrirsigcn4s2wmctxlhlingual,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_medialorbitofrontal.lh,mrirsigcn4s2wmctxlhmdorbfrl,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_middletemporal.lh,mrirsigcn4s2wmctxlhmidtp,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_parahippocampal.lh,mrirsigcn4s2wmctxlhparahpcm,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_paracentral.lh,mrirsigcn4s2wmctxlhparactrl,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_parsopercularis.lh,mrirsigcn4s2wmctxlhparsoprcl,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_parsorbitalis.lh,mrirsigcn4s2wmctxlhparsorb,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_parstriangularis.lh,mrirsigcn4s2wmctxlhpstrls,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_pericalcarine.lh,mrirsigcn4s2wmctxlhpericrn,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_postcentral.lh,mrirsigcn4s2wmctxlhpostctrl,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_posteriorcingulate.lh,mrirsigcn4s2wmctxlhpostcng,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_precentral.lh,mrirsigcn4s2wmctxlhprectrl,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_precuneus.lh,mrirsigcn4s2wmctxlhprecuneus,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_rostralanteriorcingulate.lh,mrirsigcn4s2wmctxlhrtlantcng,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_rostralmiddlefrontal.lh,mrirsigcn4s2wmctxlhrtlmidfrl,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_superiorfrontal.lh,mrirsigcn4s2wmctxlhsupfrl,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_superiorparietal.lh,mrirsigcn4s2wmctxlhsuppar,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_superiortemporal.lh,mrirsigcn4s2wmctxlhsuptp,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_supramarginal.lh,mrirsigcn4s2wmctxlhsupmarg,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_frontalpole.lh,mrirsigcn4s2wmctxlhfrlpole,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_temporalpole.lh,mrirsigcn4s2wmctxlhtppole,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_transversetemporal.lh,mrirsigcn4s2wmctxlhtransvtp,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_bankssts.rh,mrirsigcn4s2wmctxrhbankssts,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_caudalanteriorcingulate.rh,mrirsigcn4s2wmctxrhcdlantcng,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_caudalmiddlefrontal.rh,mrirsigcn4s2wmctxrhcdlmidfrl,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_cuneus.rh,mrirsigcn4s2wmctxrhcuneus,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_entorhinal.rh,mrirsigcn4s2wmctxrhentorhinal,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_fusiform.rh,mrirsigcn4s2wmctxrhfusiform,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_inferiorparietal.rh,mrirsigcn4s2wmctxrhinfpar,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_inferiortemporal.rh,mrirsigcn4s2wmctxrhinftp,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_isthmuscingulate.rh,mrirsigcn4s2wmctxrhhmn,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_lateraloccipital.rh,mrirsigcn4s2wmctxrhlatocpt,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_lateralorbitofrontal.rh,mrirsigcn4s2wmctxrhlatorbfrl,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_lingual.rh,mrirsigcn4s2wmctxrhlingual,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_medialorbitofrontal.rh,mrirsigcn4s2wmctxrhmdorbfrl,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_middletemporal.rh,mrirsigcn4s2wmctxrhmidtp,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_parahippocampal.rh,mrirsigcn4s2wmctxrhparahpcm,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_paracentral.rh,mrirsigcn4s2wmctxrhparactrl,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_parsopercularis.rh,mrirsigcn4s2wmctxrhparsoprcl,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_parsorbitalis.rh,mrirsigcn4s2wmctxrhparsorb,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_parstriangularis.rh,mrirsigcn4s2wmctxrhpstrls,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_pericalcarine.rh,mrirsigcn4s2wmctxrhpericrn,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_postcentral.rh,mrirsigcn4s2wmctxrhpostctrl,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_posteriorcingulate.rh,mrirsigcn4s2wmctxrhpostcng,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_precentral.rh,mrirsigcn4s2wmctxrhprectrl,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_precuneus.rh,mrirsigcn4s2wmctxrhprecuneus,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_rostralanteriorcingulate.rh,mrirsigcn4s2wmctxrhrtlantcng,mri_rsip301
dmri_rsi.n4s2.wm_cort.desikan_rostralmiddlefrontal.rh,mrirsigcn4s2wmctxrhrtlmidfrl,mri_rsip301
